date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,result
2022-04-23,Venezia,Atalanta,1,3,0.703396,3.55103,A
2022-04-23,Inter,Roma,3,1,1.78507,1.23184,H
2022-04-23,Verona,Sampdoria,1,1,1.42671,0.913747,D
2022-04-24,Salernitana,Fiorentina,2,1,1.32457,0.507881,H
2022-04-24,Bologna,Udinese,2,2,0.933408,1.71422,D
2022-04-24,Empoli,Napoli,3,2,1.80347,1.30674,H
2022-04-24,Genoa,Cagliari,1,0,0.72812,0.923392,H
2022-04-24,Lazio,Milan,1,2,0.75325,2.45325,A
2022-04-25,Sassuolo,Juventus,1,2,1.3833,0.54335,A
2022-04-27,Fiorentina,Udinese,0,4,2.81473,3.3303,A
2022-04-27,Bologna,Inter,2,1,1.38147,2.44323,H
2022-04-27,Atalanta,Torino,4,4,2.63289,2.44099,D
2022-04-30,Cagliari,Verona,1,2,0.698699,1.5873,A
2022-04-30,Napoli,Sassuolo,6,1,3.24407,1.15108,H
2022-04-30,Sampdoria,Genoa,1,0,1.54966,1.54661,H
2022-04-30,Spezia,Lazio,3,4,1.59858,3.13613,A
2022-05-01,Juventus,Venezia,2,1,2.2771,0.746217,H
2022-05-01,Empoli,Torino,1,3,0.722045,3.02504,A
2022-05-01,Milan,Fiorentina,1,0,1.54898,0.516032,H
2022-05-01,Udinese,Inter,1,2,1.22718,2.52307,A
2022-05-01,Roma,Bologna,0,0,0.985697,1.44805,D
2022-05-02,Atalanta,Salernitana,1,1,1.48441,1.4366,D
2022-05-05,Salernitana,Venezia,2,1,1.97941,1.32167,H
2022-05-06,Inter,Empoli,4,2,5.56052,0.682871,H
2022-05-06,Genoa,Juventus,2,1,3.11452,1.95852,H
2022-05-07,Torino,Napoli,0,1,0.569398,1.5765,A
2022-05-07,Sassuolo,Udinese,1,1,1.50599,2.43382,D
2022-05-07,Lazio,Sampdoria,2,0,2.35961,0.726496,H
2022-05-08,Spezia,Atalanta,1,3,1.09582,2.4171,A
2022-05-08,Venezia,Bologna,4,3,2.47386,2.42822,H
2022-05-08,Salernitana,Cagliari,1,1,1.62897,0.382997,D
2022-05-08,Verona,Milan,1,3,1.07974,3.12506,A
2022-05-09,Fiorentina,Roma,2,0,1.70341,0.580624,H
2022-05-14,Empoli,Salernitana,1,1,1.76936,3.34278,D
2022-05-14,Verona,Torino,0,1,0.692798,1.74109,A
2022-05-14,Udinese,Spezia,2,3,1.40244,2.64896,A
2022-05-14,Roma,Venezia,1,1,3.01714,0.343274,D
2022-05-15,Bologna,Sassuolo,1,3,1.64743,2.61319,A
